Date;ExecutionTime;Value
2023-09-01 05:27:03.000;2;67.67
2023-03-28 00:03:32.000;7;83.23
2023-01-18 11:10:00.000;7;94.19
2023-12-30 14:13:40.000;8;87.42
2023-06-01 06:48:20.000;4;51.16
2023-06-08 22:06:34.000;5;36.59
2023-09-24 16:25:27.000;1;99.22
2023-12-05 09:35:41.000;5;30.99
2023-03-01 02:31:34.000;7;97.49
2023-06-11 16:42:34.000;2;62.95
2023-06-02 03:30:02.000;3;76.41
2023-02-10 17:11:29.000;3;20.60
2023-04-26 17:33:20.000;9;92.78
2023-12-07 07:02:55.000;9;48.95
2023-10-29 14:36:50.000;5;9.64
2023-05-13 15:27:45.000;9;47.29
2023-07-25 16:16:13.000;9;62.83
2023-01-25 17:54:00.000;6;22.50
2023-12-31 12:54:49.000;9;29.27
2023-06-20 09:17:06.000;2;89.10
2023-12-01 22:54:51.000;9;33.62
2023-03-10 11:07:30.000;4;59.92
2023-12-10 13:45:59.000;2;24.31
2023-04-13 06:16:44.000;5;24.11
2023-06-21 03:03:27.000;6;41.85
2023-01-23 01:12:19.000;1;69.75
2023-10-26 16:57:18.000;5;53.35
2023-11-25 01:17:02.000;3;69.56
2023-01-14 13:58:35.000;5;77.77
2023-09-07 16:49:42.000;7;15.78
2023-05-19 13:52:06.000;2;14.53
2023-11-07 06:17:36.000;7;98.39
2023-02-12 00:49:37.000;1;8.46
2023-05-15 20:15:12.000;1;6.56
2023-02-24 17:32:10.000;3;35.00
2023-07-23 15:03:11.000;4;72.97
2023-09-27 12:28:50.000;5;18.67
2023-08-09 04:56:07.000;6;67.67
2023-07-17 09:37:06.000;4;79.72
2023-11-29 16:15:04.000;5;50.24
2023-04-20 19:05:11.000;5;15.44
2023-10-22 13:13:24.000;6;34.14
2023-09-25 16:54:14.000;9;62.42
2023-04-24 19:00:20.000;5;75.12
2023-10-13 14:01:09.000;7;31.73
2023-08-02 14:52:19.000;2;63.41
2023-04-11 17:05:21.000;9;3.26
2023-01-30 22:57:53.000;8;70.24
2023-02-09 10:39:48.000;2;72.22
2023-07-10 20:24:01.000;5;29.12
2023-05-17 16:02:15.000;7;81.88
2023-07-18 12:54:09.000;4;38.59
2023-09-21 16:17:40.000;6;14.91
2023-01-25 03:17:25.000;7;29.96
2023-04-13 00:46:07.000;1;72.76
2023-09-01 06:09:45.000;4;92.42
2023-07-24 14:12:25.000;5;22.94
2023-09-18 15:48:04.000;6;73.65
2023-10-18 07:40:53.000;1;14.24
2023-07-01 19:25:23.000;1;63.05
2023-08-04 17:44:10.000;7;81.75
2023-10-04 09:19:57.000;7;88.28
2023-06-10 01:19:43.000;6;49.07
2023-08-30 06:10:32.000;8;80.41
2023-12-26 06:17:44.000;3;65.45
2023-10-21 23:28:00.000;9;58.61
2023-05-25 21:27:21.000;5;51.81
2023-06-05 01:05:39.000;2;55.54
2023-01-14 03:50:19.000;9;84.64
2023-03-09 00:33:59.000;4;53.59
2023-08-31 05:30:29.000;6;12.40
2023-06-29 03:35:18.000;8;47.06
2023-11-01 18:00:45.000;9;56.38
2023-01-25 03:18:50.000;9;71.40
2023-04-14 17:06:33.000;3;15.85
2023-01-17 17:52:00.000;1;43.78
2023-11-07 01:31:49.000;7;62.23
2023-03-27 17:30:01.000;7;58.84
2023-04-02 21:05:19.000;9;26.23
2023-08-24 04:31:13.000;3;89.92
2023-07-21 09:12:40.000;7;51.25
2023-05-24 19:52:05.000;8;15.17
2023-05-27 12:29:24.000;6;96.65
2023-03-26 04:31:52.000;7;96.09
2023-02-27 22:28:44.000;2;22.09
2023-07-25 21:40:56.000;9;84.93
2023-05-30 06:29:09.000;5;12.45
2023-12-09 17:09:03.000;9;69.26
2023-04-19 22:58:25.000;8;95.83
2023-05-09 09:23:57.000;4;32.33
2023-07-13 17:08:36.000;1;81.77
2023-12-05 20:01:11.000;6;95.50
2023-11-27 19:55:38.000;5;41.31
2023-12-28 08:47:35.000;8;22.61
2023-05-29 11:00:52.000;1;44.80
2023-08-17 05:45:02.000;5;29.05
2023-02-11 20:24:42.000;2;93.46
2023-08-07 21:11:59.000;3;7.40
2023-12-18 09:20:52.000;6;98.17
2023-02-04 00:50:23.000;6;47.11
2023-06-11 18:44:24.000;5;50.88
2023-03-11 12:38:27.000;4;35.33
2023-06-15 16:27:57.000;7;29.97
2023-03-22 03:40:21.000;1;58.25
2023-06-27 06:14:55.000;5;94.23
2023-06-04 05:01:51.000;8;58.04
2023-10-25 07:32:42.000;5;63.46
2023-11-26 23:21:32.000;9;3.10
2023-10-18 16:42:59.000;1;14.62
2023-10-18 21:18:01.000;2;26.45
2023-07-20 07:51:29.000;3;78.75
2023-06-10 22:27:22.000;4;97.93
2023-08-09 18:19:51.000;3;70.40
2023-05-15 22:50:06.000;8;58.83
2023-03-23 12:57:14.000;8;34.62
2023-01-31 03:48:01.000;7;2.28
2023-05-24 09:39:53.000;2;67.24
2023-02-23 11:45:00.000;1;3.01
2023-07-27 15:27:36.000;7;62.91
2023-10-09 22:58:14.000;2;67.04
2023-11-05 00:04:45.000;1;82.95
2023-02-08 16:21:35.000;2;5.09
2023-11-02 16:07:01.000;2;74.82
2023-12-26 00:36:29.000;7;31.51
2023-03-07 12:40:59.000;2;86.23
2023-11-28 10:23:11.000;5;14.07
2023-06-29 09:20:24.000;7;56.03
2023-02-13 03:56:55.000;7;65.54
2023-06-14 05:34:08.000;5;13.42
2023-07-27 19:31:33.000;5;11.40
2023-10-28 12:23:20.000;3;67.42
2023-07-07 01:36:03.000;7;73.67
2023-11-22 22:57:33.000;9;97.50
2023-05-16 05:24:59.000;5;91.65
2023-05-28 00:28:47.000;2;39.40
2023-03-19 23:34:32.000;7;96.25
2023-04-04 03:46:11.000;2;65.50
2023-07-19 00:40:45.000;5;24.68
2023-02-11 20:26:58.000;6;32.29
2023-04-06 23:10:35.000;9;80.49
2023-07-18 13:51:33.000;3;19.30
2023-09-26 03:29:17.000;3;10.46
2023-12-13 09:32:11.000;5;49.17
2023-08-12 20:04:52.000;3;23.16
2023-04-09 21:25:26.000;7;49.82
2023-11-22 20:32:36.000;8;63.50
2023-05-06 22:30:58.000;7;19.23
2023-09-28 20:05:14.000;8;58.67
2023-11-21 04:57:17.000;3;97.69
2023-02-07 17:33:37.000;9;60.66
2023-01-08 19:38:58.000;7;30.78
2023-01-05 12:19:26.000;9;92.39
2023-09-29 01:45:26.000;1;22.45
2023-05-13 07:05:24.000;7;58.30
2023-08-19 23:46:37.000;7;91.33
2023-03-09 20:34:10.000;4;54.71
2023-01-29 01:33:24.000;7;61.06
2023-08-04 04:38:48.000;6;93.09
2023-09-20 19:07:06.000;3;68.55
2023-01-25 05:17:06.000;9;95.36
2023-01-14 21:32:07.000;6;75.55
2023-04-06 08:29:03.000;9;96.21
2023-01-19 01:29:47.000;2;25.04
2023-02-21 02:35:09.000;8;56.31
2023-11-03 04:26:35.000;5;17.92
2023-08-26 20:41:02.000;2;42.53
2023-12-20 23:02:39.000;4;18.19
2023-02-04 15:45:00.000;9;54.01
2023-04-08 06:52:24.000;2;46.88
2023-03-31 00:37:01.000;5;3.62
2023-03-07 16:56:35.000;8;11.88
2023-05-02 17:20:05.000;3;53.26
2023-04-12 10:25:36.000;9;7.54
2023-05-09 08:08:14.000;9;83.56
2023-11-07 10:33:31.000;1;72.00
2023-02-12 01:32:42.000;9;20.28
2023-10-06 20:08:50.000;6;6.07
2023-08-15 03:45:43.000;7;90.16
2023-02-08 00:44:56.000;9;29.38
2023-11-09 12:10:27.000;3;69.90
2023-10-09 17:51:39.000;3;79.98
2023-05-22 15:28:07.000;1;57.96
2023-10-12 09:08:45.000;9;82.38
2023-04-05 13:07:49.000;6;41.16
2023-03-18 14:11:58.000;6;33.65
2023-02-09 18:38:34.000;8;81.39
2023-06-22 18:27:59.000;9;32.46
2023-02-09 14:30:48.000;9;68.34
2023-08-21 14:05:09.000;6;63.83
2023-12-08 00:55:11.000;8;96.98
2023-09-10 23:45:45.000;1;12.85
2023-04-01 12:05:25.000;1;6.47
2023-08-21 08:51:36.000;2;93.05
2023-11-20 11:55:17.000;3;27.44
2023-04-08 14:08:17.000;5;84.02
2023-09-30 06:56:35.000;9;81.68
2023-05-07 12:11:32.000;9;10.31
2023-08-09 12:24:31.000;2;4.64
2023-12-15 01:12:29.000;3;96.26
2023-03-08 01:31:43.000;1;42.54
2023-12-31 21:28:42.000;4;45.14
2023-04-19 09:38:46.000;9;84.11
2023-08-15 11:13:16.000;1;76.74
2023-01-01 23:40:47.000;7;90.78
2023-07-17 08:01:52.000;7;88.58
2023-08-22 16:23:29.000;8;55.73
2023-06-24 05:28:38.000;9;98.02
2023-10-20 16:12:55.000;3;3.96
2023-09-05 17:18:31.000;5;20.15
2023-09-22 07:20:46.000;2;95.02
2023-07-24 00:16:18.000;8;8.61
2023-03-21 06:10:30.000;7;62.38
2023-08-30 01:54:51.000;5;94.05
2023-09-12 10:03:31.000;3;54.10
2023-03-09 16:27:17.000;4;7.45
2023-11-13 17:23:28.000;7;21.19
2023-09-26 22:03:54.000;4;26.53
2023-10-28 06:39:42.000;3;23.36
2023-08-24 14:46:54.000;8;92.10
2023-04-13 18:49:13.000;5;24.13
2023-06-26 00:29:44.000;7;7.87
2023-09-13 03:54:49.000;3;49.74
2023-04-30 03:09:36.000;3;62.29
2023-06-05 23:17:43.000;5;42.09
2023-06-20 23:30:48.000;5;23.86
2023-07-11 20:35:07.000;7;37.24
2023-09-18 17:17:49.000;5;47.75
2023-09-27 17:02:00.000;7;90.26
2023-02-02 01:07:29.000;9;39.80
2023-10-29 04:45:15.000;8;67.48
2023-09-06 09:17:10.000;2;3.24
2023-09-21 22:06:15.000;6;80.15
2023-07-17 05:48:23.000;7;95.18
2023-06-06 13:24:09.000;9;25.31
2023-04-30 23:32:31.000;3;35.17
2023-02-14 15:40:04.000;1;84.18
2023-12-25 01:21:01.000;8;21.02
2023-08-27 23:16:58.000;9;23.99
2023-09-30 03:56:41.000;9;64.07
2023-04-18 20:10:32.000;5;65.97
2023-04-04 13:32:00.000;9;51.50
2023-04-03 05:17:09.000;7;87.25
2023-01-02 20:37:54.000;4;43.03
2023-01-31 15:55:59.000;6;5.97
2023-09-28 13:55:23.000;1;18.52
2023-01-30 00:15:35.000;6;13.95
2023-08-05 11:24:53.000;2;97.47
2023-08-14 11:50:42.000;3;75.93
2023-06-17 20:18:50.000;1;69.23
2023-07-05 21:34:42.000;9;13.43
2023-04-03 21:19:54.000;9;26.12
2023-10-13 07:12:21.000;7;32.40
2023-01-15 04:36:56.000;8;63.13
2023-07-08 13:09:12.000;7;9.71
2023-07-26 08:13:44.000;8;14.41
2023-02-17 04:12:36.000;8;67.16
2023-08-24 10:06:40.000;3;62.18
2023-07-18 05:11:48.000;8;67.22
2023-08-23 06:03:55.000;4;21.46
2023-12-15 06:54:29.000;7;86.33
2023-09-25 22:34:15.000;9;5.77
2023-03-24 21:33:53.000;3;73.31
2023-10-19 06:45:30.000;8;1.41
2023-06-25 08:01:25.000;2;17.93
2023-07-01 16:30:52.000;4;89.23
2023-07-27 13:33:00.000;5;51.58
2023-11-03 22:30:11.000;1;57.20
2023-04-17 18:06:50.000;2;84.38
2023-02-02 12:44:48.000;9;35.58
2023-09-07 02:32:22.000;6;35.60
2023-07-14 03:56:57.000;6;79.08
2023-05-04 19:42:12.000;3;59.50
2023-05-23 18:48:46.000;8;78.17
2023-02-16 13:02:40.000;8;92.19
2023-05-07 20:44:09.000;7;35.99
2023-07-08 10:24:31.000;1;90.52
2023-01-17 11:57:16.000;7;42.83
2023-06-04 04:02:54.000;7;95.12
2023-11-22 15:55:44.000;1;49.48
2023-02-27 12:16:04.000;1;44.11
2023-10-08 23:30:40.000;5;91.51
2023-05-29 06:11:48.000;5;11.55
2023-12-01 08:31:18.000;4;30.61
2023-12-21 20:50:39.000;7;35.60
2023-11-26 10:33:57.000;5;53.08
2023-09-04 10:24:30.000;5;9.13
2023-07-06 07:02:30.000;5;27.14
2023-03-13 15:17:34.000;1;57.75
2023-03-08 12:56:56.000;9;70.72
2023-05-14 15:13:15.000;1;99.97
2023-08-28 20:31:36.000;6;55.05
2023-10-06 01:17:42.000;1;95.61
2023-01-30 22:39:33.000;2;45.75
2023-05-26 07:38:46.000;2;2.76
2023-07-21 10:20:27.000;6;3.44
2023-12-07 09:40:32.000;1;60.61
2023-03-20 13:12:07.000;3;69.35
2023-02-25 14:42:16.000;7;71.45
2023-07-06 11:44:00.000;1;20.00
2023-06-20 17:49:55.000;6;94.57
2023-02-18 00:31:05.000;9;15.43
2023-10-24 21:26:12.000;8;94.27
2023-10-14 14:15:19.000;3;34.17
2023-01-01 07:47:38.000;8;31.27
2023-04-11 20:57:42.000;3;78.13
2023-10-25 11:21:41.000;5;41.57
2023-11-04 20:05:20.000;2;47.65
2023-07-07 15:54:19.000;2;57.43
2023-05-13 01:54:31.000;7;14.21
2023-03-06 09:42:48.000;5;68.09
2023-06-27 08:06:08.000;9;16.62
2023-12-18 20:03:30.000;4;36.66
2023-01-09 02:48:09.000;2;9.58
2023-06-29 09:57:27.000;3;80.62
2023-07-06 00:12:26.000;6;87.70
2023-09-19 04:37:44.000;1;86.14
2023-09-01 21:12:44.000;5;43.27
2023-10-28 09:53:08.000;3;84.05
2023-06-22 15:27:22.000;8;28.18
2023-06-18 13:15:48.000;9;46.21
2023-06-15 04:37:40.000;4;52.84
2023-04-17 05:55:45.000;1;45.59
2023-06-09 05:14:49.000;8;24.81
2023-04-19 07:46:00.000;9;49.90
2023-02-20 15:36:16.000;3;58.66
2023-04-08 02:01:32.000;6;95.01
2023-04-03 15:41:32.000;1;99.60
2023-02-18 18:27:16.000;8;35.14
2023-08-30 17:07:52.000;9;49.05
2023-08-16 04:07:03.000;9;78.58
2023-12-29 00:13:03.000;3;34.59
2023-08-07 19:19:24.000;7;23.75
2023-04-12 21:07:01.000;4;30.13
2023-10-04 09:22:04.000;2;40.42
2023-06-26 17:13:43.000;2;11.35
2023-03-29 22:59:42.000;1;49.03
2023-08-15 18:40:28.000;7;26.67
2023-11-21 09:52:35.000;6;90.20
2023-09-29 16:37:06.000;4;50.38
2023-08-15 06:16:57.000;9;14.74
2023-01-18 11:01:17.000;3;78.60
2023-10-17 06:03:26.000;3;9.67
2023-10-15 16:16:04.000;9;18.50
2023-01-21 22:25:10.000;3;35.43
2023-08-17 09:52:52.000;2;85.37
2023-10-25 17:50:42.000;2;14.43
2023-09-29 23:54:44.000;5;83.45
2023-03-22 22:40:20.000;1;17.74
2023-11-05 14:00:19.000;2;74.31
2023-10-25 02:32:17.000;5;49.51
2023-11-04 08:09:00.000;3;9.86
2023-08-18 11:53:25.000;5;52.98
2023-04-06 14:57:24.000;5;59.79
2023-07-17 08:52:57.000;5;53.24
2023-06-19 11:51:54.000;4;34.53
2023-11-17 11:11:27.000;3;43.21
2023-03-26 15:44:23.000;8;2.68
2023-10-09 16:02:12.000;3;66.72
2023-09-24 05:19:10.000;1;6.47
2023-10-01 08:36:48.000;4;50.80
2023-01-16 09:05:25.000;4;88.78
2023-05-08 03:16:27.000;3;57.41
2023-06-01 18:14:29.000;3;41.56
2023-05-31 10:39:18.000;5;91.15
2023-01-02 11:12:03.000;5;82.90
2023-02-12 15:32:35.000;8;61.98
2023-01-17 18:59:36.000;3;10.95
2023-10-12 06:33:48.000;8;60.22
2023-01-31 17:10:41.000;3;91.88
2023-12-04 15:46:26.000;9;51.49
2023-04-26 14:09:39.000;7;96.25
2023-03-24 17:08:16.000;4;92.34
2023-08-30 00:33:00.000;2;91.67
2023-01-03 19:59:24.000;4;44.84
2023-06-25 13:38:54.000;3;39.25
2023-05-03 01:57:50.000;1;75.19
2023-01-13 02:33:39.000;1;44.10
2023-03-23 12:58:09.000;5;92.81
2023-02-25 18:06:53.000;3;38.81
2023-10-23 05:19:14.000;1;80.28
2023-06-23 21:23:36.000;4;95.22
2023-10-21 16:33:42.000;7;87.29
2023-11-13 07:43:32.000;9;54.92
2023-08-30 04:17:47.000;2;6.61
2023-11-10 04:45:13.000;5;63.65
2023-07-06 16:19:08.000;9;33.79
2023-11-04 05:05:10.000;8;95.41
2023-04-18 14:09:04.000;9;7.00
2023-08-29 09:24:50.000;7;9.38
2023-02-14 11:12:50.000;2;75.30
2023-06-03 06:58:47.000;5;56.92
2023-12-28 12:31:47.000;8;95.43
2023-10-16 14:48:05.000;4;57.47
2023-04-19 07:52:23.000;6;81.81
2023-07-22 16:07:12.000;6;44.28
2023-04-11 22:06:38.000;5;66.63
2023-04-21 14:18:47.000;8;8.04
2023-04-11 09:08:10.000;2;59.26
2023-08-18 03:01:45.000;6;4.33
2023-08-01 14:18:07.000;4;25.70
2023-10-29 02:01:23.000;7;95.30
2023-11-15 02:59:30.000;4;72.68
2023-05-15 09:37:32.000;7;99.90
2023-03-31 23:18:24.000;6;28.24
2023-10-17 04:03:04.000;6;15.22
2023-12-15 06:30:40.000;2;14.66
2023-05-22 20:27:39.000;5;82.33
2023-01-02 07:29:13.000;2;2.76
2023-10-09 00:31:36.000;7;96.09
2023-10-17 04:02:13.000;4;76.78
2023-04-25 09:35:19.000;4;79.89
2023-12-17 07:31:46.000;7;62.57
2023-09-14 10:41:25.000;1;14.12
2023-05-12 18:11:31.000;1;72.25
2023-12-24 11:30:58.000;4;38.80
2023-12-15 05:09:34.000;9;88.63
2023-04-20 18:03:28.000;2;68.62
2023-07-21 06:18:55.000;6;83.95
2023-06-11 03:58:33.000;7;82.41
2023-04-09 14:10:49.000;2;7.05
2023-02-07 07:35:21.000;9;64.86
2023-01-21 18:26:07.000;7;55.96
2023-08-25 03:41:49.000;9;7.70
2023-04-17 00:27:33.000;4;91.57
2023-03-27 16:20:56.000;3;58.61
2023-04-13 18:14:44.000;6;63.94
2023-02-14 18:17:52.000;7;99.14
2023-11-25 03:49:15.000;4;11.62
2023-03-06 10:09:48.000;2;99.06
2023-05-06 22:21:21.000;4;70.47
2023-12-09 05:26:36.000;3;6.42
2023-07-27 02:41:05.000;8;76.62
2023-08-17 22:14:50.000;4;78.98
2023-03-24 23:53:21.000;1;15.86
2023-12-31 23:24:20.000;4;51.11
2023-08-16 22:46:28.000;6;74.60
2023-05-13 18:01:22.000;1;11.43
2023-11-11 03:45:38.000;3;39.22
2023-09-08 13:45:21.000;8;42.50
2023-11-14 08:44:15.000;8;99.45
2023-01-15 00:03:02.000;6;43.86
2023-08-10 06:57:20.000;7;95.64
2023-09-17 03:45:52.000;8;14.50
2023-04-23 15:18:46.000;5;29.52
2023-07-03 05:48:25.000;2;85.11
2023-03-01 18:45:01.000;4;60.89
2023-10-16 08:46:16.000;7;54.06
2023-11-14 00:49:18.000;1;95.47
2023-05-01 15:05:47.000;5;28.99
2023-08-23 07:09:55.000;8;51.47
2023-09-08 15:05:19.000;6;83.47
2023-06-12 01:36:51.000;8;92.85
2023-12-10 01:50:57.000;6;67.66
2023-01-06 00:12:04.000;2;17.29
2023-09-30 04:03:12.000;1;80.93
2023-08-24 11:18:34.000;2;54.09
2023-08-17 16:25:17.000;2;23.16
2023-01-03 16:37:19.000;2;67.87
2023-10-29 08:10:05.000;5;92.20
2023-10-14 19:51:49.000;2;96.08
2023-10-05 02:43:51.000;2;55.28
2023-01-29 01:50:12.000;3;41.10
2023-08-19 05:32:41.000;9;46.60
2023-03-10 07:20:09.000;3;55.44
2023-08-23 17:13:19.000;2;2.99
2023-01-16 07:36:02.000;5;52.27
2023-11-29 04:41:33.000;7;76.97
2023-07-07 13:09:30.000;4;15.99
2023-01-07 21:31:24.000;9;1.12
2023-01-05 05:51:32.000;7;6.29
2023-03-06 04:19:29.000;6;17.98
2023-04-14 23:48:47.000;6;86.74
2023-08-20 19:08:28.000;5;11.82
2023-01-18 07:39:48.000;5;17.08
2023-04-20 16:47:36.000;1;63.58
2023-11-30 12:51:04.000;9;20.70
2023-12-31 06:43:45.000;1;27.75
2023-09-19 08:37:38.000;3;15.99
2023-11-29 08:58:13.000;9;84.66
2023-12-12 11:42:29.000;4;24.37
2023-04-17 06:23:39.000;1;48.62
2023-11-07 06:39:06.000;4;50.05
2023-01-08 19:57:40.000;8;80.49
2023-02-12 01:06:55.000;5;2.60
2023-09-20 08:47:31.000;3;93.15
2023-11-16 05:00:01.000;5;78.07
2023-05-03 21:50:10.000;5;78.18
2023-09-17 15:17:49.000;8;40.30
2023-03-03 06:29:35.000;9;30.80
2023-10-29 14:23:51.000;1;22.96
2023-09-29 11:27:49.000;9;95.27
2023-11-19 11:28:11.000;2;46.56
2023-11-20 07:22:35.000;5;48.45
2023-10-28 17:29:45.000;2;33.40
2023-12-06 11:04:29.000;8;45.48
2023-12-19 21:39:07.000;7;59.72
2023-05-14 18:25:02.000;4;12.73
2023-10-20 23:02:59.000;5;32.34
2023-05-12 10:25:39.000;6;97.33
2023-11-11 17:32:25.000;6;52.01
2023-05-20 02:11:06.000;3;89.33
2023-05-15 05:28:14.000;9;4.46
2023-08-16 22:22:12.000;3;69.99
2023-04-05 20:02:32.000;5;75.60
2023-12-20 05:31:26.000;1;50.42
2023-03-26 05:00:18.000;1;35.76
2023-06-19 02:50:05.000;5;56.82
2023-12-18 17:38:16.000;4;18.36
2023-09-27 11:07:00.000;7;75.31
2023-04-10 04:37:44.000;2;58.78
2023-02-18 23:31:19.000;3;96.03
2023-03-31 04:08:21.000;6;41.12
2023-03-19 21:49:49.000;3;12.12
2023-12-21 16:07:52.000;8;73.75
2023-08-20 20:36:56.000;7;85.84
2023-10-04 13:39:06.000;5;44.43
2023-04-29 20:29:35.000;2;21.19
2023-09-26 18:41:47.000;7;95.89
2023-04-13 07:31:23.000;5;57.32
2023-02-21 14:29:24.000;9;14.71
2023-07-22 08:40:30.000;1;5.31
2023-08-31 00:32:33.000;7;16.69
2023-06-08 22:02:00.000;5;72.33
2023-12-16 19:43:10.000;1;22.51
2023-04-20 21:07:18.000;6;4.49
2023-04-22 13:56:28.000;4;95.11
2023-05-01 08:05:20.000;7;17.08
2023-07-19 03:21:47.000;2;91.53
2023-09-07 20:25:22.000;1;78.11
2023-03-04 13:52:24.000;7;49.04
2023-02-26 20:15:05.000;5;48.44
2023-05-12 23:33:18.000;8;46.58
2023-11-13 17:44:17.000;1;81.26
2023-02-12 04:58:55.000;5;60.82
2023-09-28 00:05:10.000;2;50.30
2023-09-12 17:43:55.000;7;15.75
2023-09-01 01:41:58.000;4;85.14
2023-02-22 03:47:35.000;2;24.31
2023-03-25 22:49:46.000;9;92.97
2023-01-29 20:16:48.000;8;20.14
2023-09-30 05:36:47.000;9;65.98
2023-08-06 08:59:56.000;6;38.10
2023-07-20 11:27:55.000;6;76.59
2023-05-19 21:23:28.000;1;17.96
2023-09-02 19:18:51.000;1;75.77
2023-04-25 22:17:56.000;8;88.10
2023-10-11 10:01:48.000;3;60.61
2023-12-06 23:56:37.000;3;89.54
2023-12-21 15:54:53.000;2;40.71
2023-06-27 02:05:01.000;3;56.80
2023-06-23 23:32:54.000;6;68.30
2023-02-23 09:02:05.000;6;46.99
2023-11-08 13:50:21.000;6;97.27
2023-10-28 11:54:14.000;4;54.80
2023-08-25 20:48:18.000;9;51.18
2023-08-09 10:50:58.000;9;68.88
2023-03-15 20:30:09.000;3;15.41
2023-01-05 00:23:19.000;8;6.36
2023-07-26 22:09:18.000;2;78.48
2023-06-13 22:14:19.000;8;20.17
2023-12-14 01:38:16.000;7;18.63
2023-07-09 23:18:31.000;4;18.45
2023-09-07 19:55:06.000;8;29.33
2023-09-26 06:29:14.000;3;18.08
2023-10-19 09:29:20.000;1;38.40
2023-11-04 16:08:47.000;6;6.62
2023-07-23 18:03:05.000;7;50.67
2023-11-03 21:21:31.000;8;72.47
2023-05-13 11:39:26.000;9;62.34
2023-02-23 05:22:44.000;4;75.11
2023-10-13 08:33:29.000;1;45.42
2023-03-04 16:01:03.000;4;31.46
2023-10-12 12:10:19.000;1;78.47
2023-12-07 20:42:19.000;1;35.73
2023-05-15 11:46:54.000;2;34.62
2023-02-19 05:39:22.000;9;77.80
2023-05-29 17:33:43.000;6;53.01
2023-12-31 20:00:44.000;8;7.94
2023-01-04 05:39:29.000;9;70.87
2023-04-09 15:40:09.000;8;70.17
2023-05-06 01:32:58.000;4;97.09
2023-10-12 16:07:57.000;3;42.27
2023-05-26 01:52:52.000;7;9.15
2023-06-20 11:36:24.000;4;70.18
2023-02-02 14:19:41.000;1;63.84
2023-04-17 10:07:11.000;7;3.49
2023-03-19 11:00:45.000;4;94.82
2023-05-14 10:09:42.000;2;24.68
2023-05-13 18:12:27.000;5;23.72
2023-08-27 07:53:10.000;3;80.97
2023-01-16 04:13:45.000;1;47.93
2023-06-10 23:59:50.000;5;1.56
2023-01-25 08:11:56.000;8;34.43
2023-02-07 09:00:08.000;9;39.82
2023-09-17 00:19:14.000;4;42.12
2023-06-17 12:31:03.000;8;86.29
2023-04-03 14:03:07.000;1;54.23
2023-12-23 12:18:48.000;4;56.79
2023-04-20 17:50:21.000;7;17.13
2023-06-22 10:19:37.000;6;80.56
2023-09-02 05:53:48.000;9;57.50
2023-05-23 10:30:16.000;5;13.91
2023-03-16 01:43:44.000;8;34.95
2023-11-14 12:04:19.000;6;97.02
2023-01-01 03:53:20.000;1;21.51
2023-06-02 12:14:00.000;8;3.55
2023-02-12 12:55:11.000;3;70.08
2023-10-31 12:05:21.000;7;16.04
2023-04-12 02:49:51.000;6;79.99
2023-02-01 21:01:59.000;8;56.71
2023-07-25 18:37:50.000;4;55.50
2023-06-06 07:56:18.000;6;89.48
2023-05-21 23:53:40.000;8;94.53
2023-12-24 12:54:38.000;9;67.04
2023-04-16 16:35:45.000;1;51.83
2023-11-26 02:59:36.000;1;58.41
2023-05-28 08:02:52.000;1;57.96
2023-10-17 16:22:59.000;8;91.77
2023-04-26 21:41:27.000;1;90.96
2023-05-05 12:55:08.000;9;69.58
2023-01-31 00:51:45.000;3;74.45
2023-12-16 14:40:53.000;8;79.86
2023-01-30 21:02:18.000;2;53.05
2023-12-29 09:49:12.000;5;72.21
2023-11-17 12:54:07.000;1;13.56
2023-06-22 05:17:28.000;4;99.23
2023-11-12 17:02:00.000;8;91.07
2023-07-15 19:22:17.000;5;20.00
2023-07-17 07:33:12.000;2;89.44
2023-04-19 05:48:27.000;4;1.72
2023-08-12 14:25:59.000;9;97.01
2023-12-25 10:11:50.000;6;74.10
2023-08-02 03:38:25.000;3;69.36
2023-04-03 04:13:23.000;9;56.13
2023-02-21 10:32:56.000;7;99.19
2023-06-04 17:20:10.000;5;64.83
2023-04-11 01:17:37.000;8;41.30
2023-08-07 15:30:33.000;8;95.96
2023-02-12 14:27:14.000;1;43.03
2023-10-04 13:20:03.000;4;98.18
2023-05-16 13:34:15.000;9;97.48
2023-05-08 06:20:22.000;2;77.51
2023-06-16 22:52:54.000;4;79.20
2023-10-05 15:45:15.000;7;34.49
2023-02-18 11:17:00.000;2;25.32
2023-12-15 05:33:25.000;4;89.50
2023-06-16 22:12:16.000;7;63.38
2023-01-04 13:29:51.000;8;9.92
2023-06-12 01:17:49.000;8;71.40
2023-09-17 14:49:00.000;1;11.46
2023-02-28 20:03:50.000;3;12.50
2023-08-18 22:00:49.000;5;74.12
2023-10-13 16:15:34.000;5;50.58
2023-09-19 22:17:36.000;3;84.78
2023-07-27 20:15:55.000;1;74.65
2023-07-25 22:56:27.000;3;36.47
2023-11-29 06:08:40.000;8;21.73
2023-11-08 20:39:06.000;9;39.39
2023-01-24 21:35:37.000;6;14.36
2023-02-19 20:28:12.000;4;40.26
2023-06-19 13:29:53.000;5;49.22
2023-08-15 15:40:40.000;1;8.59
2023-07-25 11:29:53.000;7;38.16
2023-05-16 17:05:57.000;4;12.61
2023-02-17 18:59:29.000;9;69.76
2023-04-22 04:56:00.000;4;8.44
